"nav","nav_date","fund_name","daily_return"
22.7725,2020-09-09,"ICIC Debt",0.000817442284619308
22.76,2020-09-10,"ICIC Debt",-0.000548907673729247
22.7508,2020-09-11,"ICIC Debt",-0.000404217926186286
22.7619,2020-09-14,"ICIC Debt",0.000487894931167212
22.7589,2020-09-15,"ICIC Debt",-0.000131799190752974
22.7747,2020-09-16,"ICIC Debt",0.000694233904098999
22.7694,2020-09-17,"ICIC Debt",-0.000232714371649168
22.7744,2020-09-18,"ICIC Debt",0.000219592962484695
22.7861,2020-09-21,"ICIC Debt",0.000513734719685311
22.7908,2020-09-22,"ICIC Debt",0.000206266100824613
22.7963,2020-09-23,"ICIC Debt",0.000241325447110143
22.7969,2020-09-24,"ICIC Debt",2.63200607117012e-05
22.7887,2020-09-25,"ICIC Debt",-0.000359698029118091
22.792,2020-09-28,"ICIC Debt",0.000144808611285548
22.789,2020-09-29,"ICIC Debt",-0.000131625131625137
22.8087,2020-09-30,"ICIC Debt",0.000864452147966136
22.83,2020-10-01,"ICIC Debt",0.000933854187217884
22.8462,2020-10-05,"ICIC Debt",0.000709592641261556
22.8428,2020-10-06,"ICIC Debt",-0.000148821248172527
22.8583,2020-10-07,"ICIC Debt",0.000678550790621089
22.8704,2020-10-08,"ICIC Debt",0.000529348201747296
22.954,2020-10-09,"ICIC Debt",0.00365537987966982
22.985,2020-10-12,"ICIC Debt",0.00135052714123895
23.0027,2020-10-13,"ICIC Debt",0.000770067435283941
23.0132,2020-10-14,"ICIC Debt",0.000456468153738491
23.0294,2020-10-15,"ICIC Debt",0.000703943823544651
23.0296,2020-10-16,"ICIC Debt",8.68455105211312e-06
23.0401,2020-10-19,"ICIC Debt",0.00045593497064649
23.0593,2020-10-20,"ICIC Debt",0.000833329716450946
23.0672,2020-10-21,"ICIC Debt",0.000342594961685713
23.0706,2020-10-22,"ICIC Debt",0.000147395435943642
23.0999,2020-10-23,"ICIC Debt",0.00127001465068107
23.1255,2020-10-26,"ICIC Debt",0.00110822990575705
23.1243,2020-10-27,"ICIC Debt",-5.18907699291779e-05
23.122,2020-10-28,"ICIC Debt",-9.94624702153901e-05
23.1127,2020-10-29,"ICIC Debt",-0.00040221434131994
23.1226,2020-11-02,"ICIC Debt",0.000428335936519673
23.1174,2020-11-03,"ICIC Debt",-0.000224888204613605
23.1251,2020-11-04,"ICIC Debt",0.000333082440066782
23.1481,2020-11-05,"ICIC Debt",0.000994590293663581
23.1575,2020-11-06,"ICIC Debt",0.000406080844648131
23.155,2020-11-09,"ICIC Debt",-0.000107956385620111
23.1466,2020-11-10,"ICIC Debt",-0.000362772619304761
23.1536,2020-11-11,"ICIC Debt",0.000302420225864768
23.1605,2020-11-12,"ICIC Debt",0.000298009812728825
23.178,2020-11-13,"ICIC Debt",0.000755596813540375
23.1947,2020-11-17,"ICIC Debt",0.000720510829234626
23.2002,2020-11-18,"ICIC Debt",0.000237123135888709
23.2218,2020-11-19,"ICIC Debt",0.000931026456668604
23.2286,2020-11-20,"ICIC Debt",0.000292828290657846
23.2368,2020-11-23,"ICIC Debt",0.000353013095924793
23.2476,2020-11-24,"ICIC Debt",0.000464780004131365
23.2626,2020-11-25,"ICIC Debt",0.000645227894492359
23.2788,2020-11-26,"ICIC Debt",0.000696396791416322
23.2705,2020-11-27,"ICIC Debt",-0.000356547588363746
23.2677,2020-12-01,"ICIC Debt",-0.000120324015384157
23.2685,2020-12-02,"ICIC Debt",3.43824271414079e-05
23.2706,2020-12-03,"ICIC Debt",9.02507682060387e-05
23.2933,2020-12-04,"ICIC Debt",0.000975479789949414
23.2998,2020-12-07,"ICIC Debt",0.00027905019898437
23.2968,2020-12-08,"ICIC Debt",-0.000128756470012623
23.3044,2020-12-09,"ICIC Debt",0.000326225060952579
23.3069,2020-12-10,"ICIC Debt",0.000107275879233009
23.2933,2020-12-11,"ICIC Debt",-0.000583518185601701
23.2983,2020-12-14,"ICIC Debt",0.000214653999218769
23.3087,2020-12-15,"ICIC Debt",0.000446384500156691
23.311,2020-12-16,"ICIC Debt",9.86756018138374e-05
23.3074,2020-12-17,"ICIC Debt",-0.00015443352923507
23.3125,2020-12-18,"ICIC Debt",0.00021881462539789
23.3196,2020-12-21,"ICIC Debt",0.000304557640750722
23.3203,2020-12-22,"ICIC Debt",3.00176675413973e-05
23.324,2020-12-23,"ICIC Debt",0.000158660051543163
23.333,2020-12-24,"ICIC Debt",0.000385868633167415
23.352,2020-12-28,"ICIC Debt",0.00081429734710504
23.3527,2020-12-29,"ICIC Debt",2.99760191845824e-05
23.3656,2020-12-30,"ICIC Debt",0.000552398651976085
23.365,2020-12-31,"ICIC Debt",-2.56787756360699e-05
23.3747,2021-01-01,"ICIC Debt",0.00041515086668103
23.3934,2021-01-04,"ICIC Debt",0.000800010267511414
23.4037,2021-01-05,"ICIC Debt",0.000440295125975739
23.4047,2021-01-06,"ICIC Debt",4.27282865528814e-05
23.4041,2021-01-07,"ICIC Debt",-2.56358765546494e-05
23.4068,2021-01-08,"ICIC Debt",0.000115364401963793
23.3987,2021-01-11,"ICIC Debt",-0.000346053283661111
23.3991,2021-01-12,"ICIC Debt",1.70949668143558e-05
23.3909,2021-01-13,"ICIC Debt",-0.000350440828920865
23.3824,2021-01-14,"ICIC Debt",-0.000363389181262711
23.3789,2021-01-15,"ICIC Debt",-0.00014968523333785
23.3702,2021-01-18,"ICIC Debt",-0.00037213042529807
23.3728,2021-01-19,"ICIC Debt",0.000111252792017229
23.3769,2021-01-20,"ICIC Debt",0.000175417579408438
23.3798,2021-01-21,"ICIC Debt",0.000124054087582201
23.3767,2021-01-22,"ICIC Debt",-0.000132593093182999
23.3758,2021-01-25,"ICIC Debt",-3.84998738058795e-05
23.3804,2021-01-27,"ICIC Debt",0.000196784708972524
23.387,2021-01-28,"ICIC Debt",0.00028228772818253
23.3877,2021-01-29,"ICIC Debt",2.99311583357578e-05
23.3494,2021-02-01,"ICIC Debt",-0.00163761293329398
23.3249,2021-02-02,"ICIC Debt",-0.00104927749749457
23.3323,2021-02-03,"ICIC Debt",0.00031725752307622
23.3329,2021-02-04,"ICIC Debt",2.57154245401697e-05
23.3247,2021-02-05,"ICIC Debt",-0.000351435098080335
23.3417,2021-02-08,"ICIC Debt",0.000728841099778323
23.3291,2021-02-09,"ICIC Debt",-0.000539806440833318
23.3278,2021-02-10,"ICIC Debt",-5.57243957118158e-05
23.329,2021-02-11,"ICIC Debt",5.14407702398321e-05
23.3359,2021-02-12,"ICIC Debt",0.000295769214282572
23.3444,2021-02-15,"ICIC Debt",0.00036424564726458
23.3508,2021-02-16,"ICIC Debt",0.000274155686160248
23.352,2021-02-17,"ICIC Debt",5.13901022663359e-05
23.3503,2021-02-18,"ICIC Debt",-7.2798903734138e-05
23.3407,2021-02-22,"ICIC Debt",-0.000411129621461073
23.336,2021-02-23,"ICIC Debt",-0.000201364997622167
23.3423,2021-02-24,"ICIC Debt",0.000269969146383403
23.3414,2021-02-25,"ICIC Debt",-3.85566118163786e-05
23.3336,2021-02-26,"ICIC Debt",-0.000334170186878233
23.3454,2021-03-01,"ICIC Debt",0.00050570850618854
23.3544,2021-03-02,"ICIC Debt",0.000385514919427244
23.3594,2021-03-03,"ICIC Debt",0.000214092419415723
23.3586,2021-03-04,"ICIC Debt",-3.42474549860736e-05
23.3502,2021-03-05,"ICIC Debt",-0.000359610593100536
23.3556,2021-03-08,"ICIC Debt",0.000231261402471845
23.3539,2021-03-09,"ICIC Debt",-7.27876826114333e-05
23.3502,2021-03-10,"ICIC Debt",-0.000158431782271847
23.3268,2021-03-12,"ICIC Debt",-0.00100213274404512
23.3178,2021-03-15,"ICIC Debt",-0.00038582231596277
23.3309,2021-03-16,"ICIC Debt",0.000561802571426183
23.3424,2021-03-17,"ICIC Debt",0.000492908546177028
23.3467,2021-03-18,"ICIC Debt",0.000184214133936403
23.3727,2021-03-19,"ICIC Debt",0.00111364775321565
23.4038,2021-03-22,"ICIC Debt",0.00133061220997155
23.4413,2021-03-23,"ICIC Debt",0.00160230389936668
23.4609,2021-03-24,"ICIC Debt",0.000836131101944026
23.4696,2021-03-25,"ICIC Debt",0.000370829763564102
23.4767,2021-03-26,"ICIC Debt",0.000302519003306457
23.4989,2021-03-30,"ICIC Debt",0.000945618421669059
23.5067,2021-03-31,"ICIC Debt",0.000331930430786104
23.5338,2021-04-05,"ICIC Debt",0.00115286280081852
23.5525,2021-04-06,"ICIC Debt",0.000794601806762998
23.5632,2021-04-07,"ICIC Debt",0.000454304213990019
23.5673,2021-04-08,"ICIC Debt",0.000174000135805031
23.5593,2021-04-09,"ICIC Debt",-0.000339453395170389
23.5602,2021-04-12,"ICIC Debt",3.82014745768296e-05
23.55,2021-04-15,"ICIC Debt",-0.000432933506506632
23.5485,2021-04-16,"ICIC Debt",-6.3694267515926e-05
23.5626,2021-04-19,"ICIC Debt",0.000598764252500122
23.5695,2021-04-20,"ICIC Debt",0.000292836953477192
23.5816,2021-04-22,"ICIC Debt",0.000513375336769987
23.5827,2021-04-23,"ICIC Debt",4.66465379786544e-05
23.6007,2021-04-26,"ICIC Debt",0.000763271381139593
23.6163,2021-04-27,"ICIC Debt",0.000660997343299104
23.6249,2021-04-28,"ICIC Debt",0.000364155265642851
23.6268,2021-04-29,"ICIC Debt",8.04236208406861e-05
23.6389,2021-04-30,"ICIC Debt",0.000512130292718448
23.6478,2021-05-03,"ICIC Debt",0.000376498060400466
23.6491,2021-05-04,"ICIC Debt",5.49734013312242e-05
23.6571,2021-05-05,"ICIC Debt",0.00033827925798441
23.6631,2021-05-06,"ICIC Debt",0.000253623647868937
23.6621,2021-05-07,"ICIC Debt",-4.22598898707786e-05
23.6699,2021-05-10,"ICIC Debt",0.000329641071587035
23.6818,2021-05-11,"ICIC Debt",0.000502748216088817
23.6856,2021-05-12,"ICIC Debt",0.000160460775785701
23.6901,2021-05-14,"ICIC Debt",0.00018998885398724
23.7026,2021-05-17,"ICIC Debt",0.000527646569664091
23.7137,2021-05-18,"ICIC Debt",0.000468303055360973
23.7216,2021-05-19,"ICIC Debt",0.00033314075829581
23.7258,2021-05-20,"ICIC Debt",0.000177053824362643
23.735,2021-05-21,"ICIC Debt",0.000387763531682804
23.7461,2021-05-24,"ICIC Debt",0.000467663787655319
23.7549,2021-05-25,"ICIC Debt",0.000370587170103756
23.753,2021-05-27,"ICIC Debt",-7.99834981413992e-05
23.7508,2021-05-28,"ICIC Debt",-9.26198795940902e-05
23.748,2021-05-31,"ICIC Debt",-0.000117890765784756
23.7488,2021-06-01,"ICIC Debt",3.3687047330223e-05
23.7498,2021-06-02,"ICIC Debt",4.21073906892652e-05
23.7595,2021-06-03,"ICIC Debt",0.000408424491995668
23.7655,2021-06-04,"ICIC Debt",0.00025253056672069
23.7844,2021-06-07,"ICIC Debt",0.000795270455071517
23.7917,2021-06-08,"ICIC Debt",0.000306923866063352
23.8064,2021-06-09,"ICIC Debt",0.000617862531891427
23.8178,2021-06-10,"ICIC Debt",0.000478862826802805
23.8323,2021-06-11,"ICIC Debt",0.000608788385157392
23.8389,2021-06-14,"ICIC Debt",0.000276935083898693
23.8272,2021-06-15,"ICIC Debt",-0.000490794457797868
23.8107,2021-06-16,"ICIC Debt",-0.000692485898469003
23.8052,2021-06-17,"ICIC Debt",-0.000230988589163754
23.8172,2021-06-18,"ICIC Debt",0.000504091543024232
23.8308,2021-06-21,"ICIC Debt",0.00057101590447241
23.8324,2021-06-22,"ICIC Debt",6.71400036926928e-05
23.8291,2021-06-23,"ICIC Debt",-0.000138466960943901
23.8367,2021-06-24,"ICIC Debt",0.000318937769366029
23.8347,2021-06-25,"ICIC Debt",-8.39042317098798e-05
23.8284,2021-06-28,"ICIC Debt",-0.000264320507495504
23.8208,2021-06-29,"ICIC Debt",-0.000318947138708434
23.824,2021-06-30,"ICIC Debt",0.000134336378291376
23.8251,2021-07-01,"ICIC Debt",4.61719274679918e-05
23.8265,2021-07-02,"ICIC Debt",5.87615581886452e-05
23.8375,2021-07-05,"ICIC Debt",0.000461670828699105
23.8154,2021-07-06,"ICIC Debt",-0.00092711064499206
23.8199,2021-07-07,"ICIC Debt",0.000188953366309202
23.835,2021-07-08,"ICIC Debt",0.00063392373603585
23.8405,2021-07-09,"ICIC Debt",0.000230753094189127
23.832,2021-07-12,"ICIC Debt",-0.000356536146473352
23.8433,2021-07-13,"ICIC Debt",0.000474152400134212
23.8424,2021-07-14,"ICIC Debt",-3.77464528818537e-05
23.8459,2021-07-15,"ICIC Debt",0.000146797302284961
23.8593,2021-07-16,"ICIC Debt",0.000561941465828538
23.8687,2021-07-19,"ICIC Debt",0.000393976353036317
23.8836,2021-07-20,"ICIC Debt",0.000624248492796038
23.8813,2021-07-22,"ICIC Debt",-9.63003902260022e-05
23.8839,2021-07-23,"ICIC Debt",0.000108871795086576
23.897,2021-07-26,"ICIC Debt",0.00054848663744187
23.9076,2021-07-27,"ICIC Debt",0.000443570322634647
23.91,2021-07-28,"ICIC Debt",0.000100386487978781
23.9111,2021-07-29,"ICIC Debt",4.60058552907147e-05
23.9138,2021-07-30,"ICIC Debt",0.000112918268084582
23.9297,2021-08-02,"ICIC Debt",0.00066488805626885
23.9372,2021-08-03,"ICIC Debt",0.000313418053715687
23.9456,2021-08-04,"ICIC Debt",0.000350918236050924
23.9486,2021-08-05,"ICIC Debt",0.000125283977014571
23.9273,2021-08-06,"ICIC Debt",-0.000889404808631824
23.9413,2021-08-09,"ICIC Debt",0.000585105716064886
23.9512,2021-08-10,"ICIC Debt",0.000413511379916788
23.9455,2021-08-11,"ICIC Debt",-0.000237983900597921
23.9539,2021-08-12,"ICIC Debt",0.000350796600613967
23.9705,2021-08-13,"ICIC Debt",0.000692997799940736
23.9898,2021-08-17,"ICIC Debt",0.000805156337998692
24.0022,2021-08-18,"ICIC Debt",0.000516886343362576
24.0135,2021-08-20,"ICIC Debt",0.000470790177567143
24.0286,2021-08-23,"ICIC Debt",0.000628812959377031
24.0367,2021-08-24,"ICIC Debt",0.000337098291202937
24.038,2021-08-25,"ICIC Debt",5.40839632728504e-05
24.0412,2021-08-26,"ICIC Debt",0.00013312255595306
24.0552,2021-08-27,"ICIC Debt",0.000582333660549363
24.0788,2021-08-30,"ICIC Debt",0.000981076856563314
24.0888,2021-08-31,"ICIC Debt",0.000415303088193681
24.1032,2021-09-01,"ICIC Debt",0.000597788183720317
24.1222,2021-09-02,"ICIC Debt",0.000788277075243053
24.1331,2021-09-03,"ICIC Debt",0.00045186591604412
24.1506,2021-09-06,"ICIC Debt",0.000725145132618762
24.1482,2021-09-07,"ICIC Debt",-9.93764130084351e-05
24.1526,2021-09-08,"ICIC Debt",0.000182208197712476
24.16,2021-09-09,"ICIC Debt",0.000306385233887884
24.1664,2021-09-13,"ICIC Debt",0.000264900662251626
24.1789,2021-09-14,"ICIC Debt",0.000517247086864377
24.1919,2021-09-15,"ICIC Debt",0.000537658867855927
24.2012,2021-09-16,"ICIC Debt",0.000384426192237883
24.2104,2021-09-17,"ICIC Debt",0.000380146439019548
24.2331,2021-09-20,"ICIC Debt",0.000937613587549168
24.2356,2021-09-21,"ICIC Debt",0.000103164679714988
24.2399,2021-09-22,"ICIC Debt",0.000177424945121932
24.2423,2021-09-23,"ICIC Debt",9.90103094485337e-05
24.2235,2021-09-24,"ICIC Debt",-0.00077550397445782
24.2249,2021-09-27,"ICIC Debt",5.77951163126835e-05
24.2291,2021-09-28,"ICIC Debt",0.000173375328690617
24.2282,2021-09-29,"ICIC Debt",-3.71454160492095e-05
24.2365,2021-09-30,"ICIC Debt",0.000342576006471732
24.2291,2021-10-01,"ICIC Debt",-0.000305324613702495
24.2388,2021-10-04,"ICIC Debt",0.000400345039642507
24.231,2021-10-05,"ICIC Debt",-0.000321798108817251
24.2243,2021-10-06,"ICIC Debt",-0.000276505303124186
24.2366,2021-10-07,"ICIC Debt",0.000507754610040321
24.2096,2021-10-08,"ICIC Debt",-0.00111401764273871
24.2119,2021-10-11,"ICIC Debt",9.50036349217561e-05
24.2146,2021-10-12,"ICIC Debt",0.00011151541184297
24.2233,2021-10-13,"ICIC Debt",0.000359287372081203
24.2244,2021-10-14,"ICIC Debt",4.54108234634005e-05
24.2247,2021-10-18,"ICIC Debt",1.23842076583652e-05
24.2238,2021-10-20,"ICIC Debt",-3.71521628749955e-05
24.2433,2021-10-21,"ICIC Debt",0.000804993436207397
24.2514,2021-10-22,"ICIC Debt",0.000334112930170352
24.267,2021-10-25,"ICIC Debt",0.000643261832306554
24.2615,2021-10-26,"ICIC Debt",-0.000226645238389494
24.2755,2021-10-27,"ICIC Debt",0.000577045936978313
24.2803,2021-10-28,"ICIC Debt",0.000197730221828571
24.2656,2021-10-29,"ICIC Debt",-0.000605429092721312
24.2644,2021-11-01,"ICIC Debt",-4.94527231966552e-05
24.2676,2021-11-02,"ICIC Debt",0.00013188045037187
24.2736,2021-11-03,"ICIC Debt",0.000247243237897306
24.3159,2021-11-08,"ICIC Debt",0.00174263397271113
24.3317,2021-11-09,"ICIC Debt",0.000649780596235478
24.3326,2021-11-10,"ICIC Debt",3.69887841785778e-05
24.3339,2021-11-11,"ICIC Debt",5.34262676409641e-05
24.3386,2021-11-12,"ICIC Debt",0.000193146187006592
24.3544,2021-11-15,"ICIC Debt",0.000649174562217987
24.3557,2021-11-16,"ICIC Debt",5.33784449627387e-05
24.3599,2021-11-17,"ICIC Debt",0.000172444232766903
24.3698,2021-11-18,"ICIC Debt",0.000406405609218502
24.3831,2021-11-22,"ICIC Debt",0.000545757453897752
24.3865,2021-11-23,"ICIC Debt",0.000139440842222799
24.3823,2021-11-24,"ICIC Debt",-0.000172226436758078
24.3857,2021-11-25,"ICIC Debt",0.000139445417372405
24.3894,2021-11-26,"ICIC Debt",0.000151728266976075
24.394,2021-11-29,"ICIC Debt",0.00018860652578579
24.4052,2021-11-30,"ICIC Debt",0.000459129294088805
24.4063,2021-12-01,"ICIC Debt",4.50723616278903e-05
24.4144,2021-12-02,"ICIC Debt",0.000331881522393762
24.4058,2021-12-03,"ICIC Debt",-0.000352251130480424
24.4216,2021-12-06,"ICIC Debt",0.000647387096509939
24.4164,2021-12-07,"ICIC Debt",-0.000212926261997662
24.4305,2021-12-08,"ICIC Debt",0.000577480709686895
24.4333,2021-12-09,"ICIC Debt",0.000114610834817158
24.4269,2021-12-10,"ICIC Debt",-0.000261937601551951
24.4326,2021-12-13,"ICIC Debt",0.000233349299338063
24.4397,2021-12-14,"ICIC Debt",0.000290595352111428
24.4461,2021-12-15,"ICIC Debt",0.000261869008212165
24.4468,2021-12-16,"ICIC Debt",2.86344243048326e-05
24.4334,2021-12-17,"ICIC Debt",-0.000548128998478359
24.4107,2021-12-20,"ICIC Debt",-0.000929056128086979
24.3893,2021-12-21,"ICIC Debt",-0.000876664741281482
24.3851,2021-12-22,"ICIC Debt",-0.000172206664397802
24.3973,2021-12-23,"ICIC Debt",0.000500305514432993
24.3876,2021-12-24,"ICIC Debt",-0.000397584978665765
24.401,2021-12-27,"ICIC Debt",0.000549459561416488
24.3891,2021-12-28,"ICIC Debt",-0.000487684930945481
24.3981,2021-12-29,"ICIC Debt",0.000369017306911708
24.3953,2021-12-30,"ICIC Debt",-0.000114763034826506
24.4032,2021-12-31,"ICIC Debt",0.000323832869446137
24.4149,2022-01-03,"ICIC Debt",0.000479445318646782
24.3803,2022-01-04,"ICIC Debt",-0.00141716738549005
24.3794,2022-01-05,"ICIC Debt",-3.69150502659074e-05
24.3725,2022-01-06,"ICIC Debt",-0.000283025833285548
24.363,2022-01-07,"ICIC Debt",-0.000389783567545355
24.3553,2022-01-10,"ICIC Debt",-0.000316053031235883
24.3611,2022-01-11,"ICIC Debt",0.0002381411848756
24.3566,2022-01-12,"ICIC Debt",-0.000184720722791671
24.3674,2022-01-13,"ICIC Debt",0.000443411642018989
24.3733,2022-01-14,"ICIC Debt",0.000242126775938363
24.3587,2022-01-17,"ICIC Debt",-0.000599016136510095
24.3616,2022-01-18,"ICIC Debt",0.000119053972502652
24.3702,2022-01-19,"ICIC Debt",0.000353014580323184
24.3801,2022-01-20,"ICIC Debt",0.000406233842972082
24.3825,2022-01-21,"ICIC Debt",9.84409415876683e-05
24.3835,2022-01-24,"ICIC Debt",4.1013021634419e-05
24.3883,2022-01-25,"ICIC Debt",0.000196854430249942
24.3597,2022-01-27,"ICIC Debt",-0.00117269346366909
24.3661,2022-01-28,"ICIC Debt",0.00026272901554614
24.4057,2022-01-31,"ICIC Debt",0.00162520879418537
24.3304,2022-02-01,"ICIC Debt",-0.00308534481698942
24.3044,2022-02-02,"ICIC Debt",-0.00106862197086771
24.299,2022-02-03,"ICIC Debt",-0.000222181991738188
24.303,2022-02-04,"ICIC Debt",0.000164615827811899
24.3688,2022-02-08,"ICIC Debt",0.00270748467267413
24.3915,2022-02-09,"ICIC Debt",0.00093151899149734
24.4409,2022-02-10,"ICIC Debt",0.00202529569727153
24.4604,2022-02-11,"ICIC Debt",0.000797842959956497
24.4926,2022-02-14,"ICIC Debt",0.00131641346829976
24.4915,2022-02-15,"ICIC Debt",-4.4911524297175e-05
24.4875,2022-02-16,"ICIC Debt",-0.000163321968846244
24.481,2022-02-17,"ICIC Debt",-0.000265441551812111
24.4951,2022-02-18,"ICIC Debt",0.000575956864507133
24.4973,2022-02-21,"ICIC Debt",8.98138811435114e-05
24.4818,2022-02-22,"ICIC Debt",-0.00063272278985845
24.4921,2022-02-23,"ICIC Debt",0.000420720698641475
24.4826,2022-02-24,"ICIC Debt",-0.000387880173606966
24.4819,2022-02-25,"ICIC Debt",-2.85917345380769e-05
24.4945,2022-02-28,"ICIC Debt",0.000514665936875776
24.4707,2022-03-02,"ICIC Debt",-0.000971646696197017
24.4529,2022-03-03,"ICIC Debt",-0.000727400523891885
24.4622,2022-03-04,"ICIC Debt",0.000380322988275405
24.436,2022-03-07,"ICIC Debt",-0.00107104021715133
24.4342,2022-03-08,"ICIC Debt",-7.36618104435815e-05
24.4432,2022-03-09,"ICIC Debt",0.000368336184528257
24.4658,2022-03-10,"ICIC Debt",0.000924592524710374
24.459,2022-03-11,"ICIC Debt",-0.000277939000564131
24.4686,2022-03-14,"ICIC Debt",0.000392493560652477
24.4876,2022-03-15,"ICIC Debt",0.000776505398756035
24.5002,2022-03-16,"ICIC Debt",0.00051454613763697
24.507,2022-03-17,"ICIC Debt",0.000277548754704121
24.516,2022-03-21,"ICIC Debt",0.000367242012486097
24.524,2022-03-22,"ICIC Debt",0.000326317506934356
24.5334,2022-03-23,"ICIC Debt",0.000383297993801966
24.5331,2022-03-24,"ICIC Debt",-1.22282276406573e-05
24.5488,2022-03-25,"ICIC Debt",0.000639951738671384
24.5634,2022-03-28,"ICIC Debt",0.000594733754806813
24.5641,2022-03-29,"ICIC Debt",2.84976835453711e-05
24.569,2022-03-30,"ICIC Debt",0.000199478100154259
24.5863,2022-03-31,"ICIC Debt",0.000704139362611515
24.565,2022-04-04,"ICIC Debt",-0.000866336130283942
24.5803,2022-04-05,"ICIC Debt",0.000622837370242209
24.5795,2022-04-06,"ICIC Debt",-3.25463887748192e-05
24.5832,2022-04-07,"ICIC Debt",0.000150531947354586
24.5334,2022-04-08,"ICIC Debt",-0.00202577369911164
24.53,2022-04-11,"ICIC Debt",-0.000138586579927739
24.5312,2022-04-12,"ICIC Debt",4.89196901751815e-05
24.5045,2022-04-13,"ICIC Debt",-0.00108840986172703
24.5376,2022-04-18,"ICIC Debt",0.0013507723071273
24.5534,2022-04-19,"ICIC Debt",0.000643909754825195
24.5617,2022-04-20,"ICIC Debt",0.000338038723761207
24.5689,2022-04-21,"ICIC Debt",0.000293139318532552
24.5748,2022-04-22,"ICIC Debt",0.000240140991253188
24.6047,2022-04-25,"ICIC Debt",0.00121669352344684
24.613,2022-04-26,"ICIC Debt",0.000337333924006325
24.6148,2022-04-27,"ICIC Debt",7.31320846706764e-05
24.6106,2022-04-28,"ICIC Debt",-0.000170629052439886
24.6113,2022-04-29,"ICIC Debt",2.84430286136205e-05
24.624,2022-05-02,"ICIC Debt",0.000516023127587686
24.4984,2022-05-04,"ICIC Debt",-0.0051007147498375
24.4981,2022-05-05,"ICIC Debt",-1.22456976781872e-05
24.4814,2022-05-06,"ICIC Debt",-0.000681685518468786
24.4804,2022-05-09,"ICIC Debt",-4.08473371621403e-05
24.5117,2022-05-10,"ICIC Debt",0.00127857387951184
24.5329,2022-05-11,"ICIC Debt",0.000864893091870426
24.5428,2022-05-12,"ICIC Debt",0.00040353973643549
24.5178,2022-05-13,"ICIC Debt",-0.001018628681324
24.5319,2022-05-17,"ICIC Debt",0.000575092381861305
24.543,2022-05-18,"ICIC Debt",0.000452472087363759
24.5598,2022-05-19,"ICIC Debt",0.000684512895734015
24.5483,2022-05-20,"ICIC Debt",-0.000468244855414053
24.5608,2022-05-23,"ICIC Debt",0.000509200229751115
24.578,2022-05-24,"ICIC Debt",0.000700302921728893
24.585,2022-05-25,"ICIC Debt",0.000284807551468852
24.5966,2022-05-26,"ICIC Debt",0.000471832418141055
24.5978,2022-05-27,"ICIC Debt",4.8787230755501e-05
24.5967,2022-05-30,"ICIC Debt",-4.47194464546012e-05
24.596,2022-05-31,"ICIC Debt",-2.84591022372257e-05
24.5934,2022-06-01,"ICIC Debt",-0.000105708245243171
24.5878,2022-06-02,"ICIC Debt",-0.000227703367570064
24.5829,2022-06-03,"ICIC Debt",-0.000199285824677392
24.5792,2022-06-06,"ICIC Debt",-0.000150511127653714
24.546,2022-06-07,"ICIC Debt",-0.00135073558130455
24.5777,2022-06-08,"ICIC Debt",0.00129145278253079
24.5837,2022-06-09,"ICIC Debt",0.000244123738185438
24.581,2022-06-10,"ICIC Debt",-0.000109828870349085
24.5703,2022-06-13,"ICIC Debt",-0.000435295553476259
24.5674,2022-06-14,"ICIC Debt",-0.000118028676898546
24.5684,2022-06-15,"ICIC Debt",4.07043480385072e-05
24.5782,2022-06-16,"ICIC Debt",0.000398886374367011
24.5382,2022-06-17,"ICIC Debt",-0.00162745847946551
24.556,2022-06-20,"ICIC Debt",0.000725399581061412
24.5669,2022-06-21,"ICIC Debt",0.00044388336862679
24.5786,2022-06-22,"ICIC Debt",0.000476250564784371
24.5917,2022-06-23,"ICIC Debt",0.000532983977931936
24.5885,2022-06-24,"ICIC Debt",-0.000130125204845523
24.5815,2022-06-27,"ICIC Debt",-0.000284685930414684
24.5729,2022-06-28,"ICIC Debt",-0.000349856599475122
24.5844,2022-06-29,"ICIC Debt",0.000467995230518094
24.6245,2022-06-30,"ICIC Debt",0.00163111566684574
24.6351,2022-07-01,"ICIC Debt",0.000430465593210021
24.661,2022-07-04,"ICIC Debt",0.00105134543801324
24.6633,2022-07-05,"ICIC Debt",9.32646689103521e-05
24.6937,2022-07-06,"ICIC Debt",0.00123260066576655
24.6911,2022-07-07,"ICIC Debt",-0.000105290013242286
24.693,2022-07-08,"ICIC Debt",7.69508041360117e-05
24.6995,2022-07-11,"ICIC Debt",0.000263232495039042
24.7297,2022-07-12,"ICIC Debt",0.00122269681572504
24.7526,2022-07-13,"ICIC Debt",0.000926012042200266
24.7604,2022-07-14,"ICIC Debt",0.000315118411803188
24.7626,2022-07-15,"ICIC Debt",8.88515532866361e-05
24.7703,2022-07-18,"ICIC Debt",0.000310952807863464
24.7463,2022-07-19,"ICIC Debt",-0.000968902274094272
24.7527,2022-07-20,"ICIC Debt",0.000258624521645632
24.7486,2022-07-21,"ICIC Debt",-0.000165638496002501
24.7603,2022-07-22,"ICIC Debt",0.000472754014368536
24.7783,2022-07-25,"ICIC Debt",0.000726970190183507
24.775,2022-07-26,"ICIC Debt",-0.000133181049547506
24.7793,2022-07-27,"ICIC Debt",0.000173562058526766
24.7976,2022-07-28,"ICIC Debt",0.000738519651483294
