NAV,Date
83.4459,23-Jan-24
84.0899,24-Jan-24
83.9082,25-Jan-24
84.9257,29-Jan-24
84.067,30-Jan-24
84.8028,31-Jan-24
84.6754,01-Feb-24
84.7062,02-Feb-24
84.3352,05-Feb-24
84.9493,06-Feb-24
85.1719,07-Feb-24
84.2471,08-Feb-24
84.4958,09-Feb-24
83.7336,12-Feb-24
83.9945,13-Feb-24
84.2448,14-Feb-24
84.4205,15-Feb-24
85.0215,16-Feb-24
85.3124,19-Feb-24
85.4667,20-Feb-24
85.0339,21-Feb-24
85.7241,22-Feb-24
85.9014,23-Feb-24
85.6122,26-Feb-24
85.8384,27-Feb-24
84.7863,28-Feb-24
85.0313,29-Feb-24
86.1056,01-Mar-24
86.1929,04-Mar-24
85.9455,05-Mar-24
86.2551,06-Mar-24
86.4838,07-Mar-24
86.1707,11-Mar-24
85.8566,12-Mar-24
84.7284,13-Mar-24
85.4425,14-Mar-24
85.1005,15-Mar-24
85.2728,18-Mar-24
84.6088,19-Mar-24
